trace_id,T,K,gt_step,gt_agent,pred_step,pred_agent,blame_set_size,theta_bar_max,step_hit,agent_hit,joint_hit,omd_converged,init_V_final,final_V_final,theta_drift_linf,init_argmax,final_argmax,omd_changed_pred
16,10,3,8,DataAnalysis_Expert,0,StatisticalAnalysis_Expert,3,0.9,0,0,0,0,2.5499460624999997,2.5499460624999997,0.0,0,0,0
17,10,3,5,AcademicPublication_Expert,5,AcademicPublication_Expert,3,0.9,1,1,1,0,2.4675737593749996,2.4675737593749996,0.0,5,5,0
18,10,3,3,BingAPI_Expert,1,BingAPI_Expert,3,0.9,0,1,0,0,2.5901749999999995,2.5901749999999995,0.0,1,1,0
19,10,3,5,Validation_Expert,0,AlgorithmDesign_Expert,3,0.9,0,0,0,0,2.66700625,2.66700625,0.0,0,0,0
20,10,3,4,Statistics_Expert,0,Statistics_Expert,4,0.9,0,1,0,0,2.6218812499999995,2.6218812499999995,0.0,0,0,0
21,10,3,1,Statistics_Expert,3,Verification_Expert,1,0.9,0,0,0,0,2.755,2.755,0.0,3,3,0
22,9,3,3,Verification_Expert,1,Computer_terminal,6,0.9,0,0,0,0,2.755,2.755,0.0,1,1,0
23,6,3,1,Cubing_Expert,1,Cubing_Expert,2,0.9,1,1,1,0,2.8049999999999997,2.8049999999999997,0.0,1,1,0
24,10,3,3,DataAnalysis_Expert,5,Verification_Expert,2,0.9,0,0,0,0,2.6900710624999995,2.6900710624999995,0.0,5,5,0
25,7,3,2,Verification_Expert,1,AnalyticalReasoning_Expert,2,0.9,0,0,0,0,2.7598749999999996,2.7598749999999996,0.0,1,1,0
26,10,3,5,Validation_Expert,0,Computer_terminal,3,0.9,0,0,0,0,2.71450625,2.71450625,0.0,0,0,0
27,6,3,0,Lyrics_Expert,1,MusicHistorian_Expert,3,0.9,0,0,0,0,2.755,2.755,0.0,1,1,0
28,10,3,1,Filmography_Expert,1,IMDB_Ratings_Expert,5,0.9,1,0,0,0,2.709875,2.709875,0.0,1,1,0
29,7,3,1,Verification_Expert,1,Verification_Expert,3,0.9,1,1,1,0,2.6280799999999997,2.6280799999999997,0.0,1,1,0
30,6,3,1,Mesopotamian_Number_Systems_Expert,1,Mesopotamian_Number_Systems_Expert,4,0.9,1,1,1,0,2.7573749999999997,2.7573749999999997,0.0,1,1,0
31,10,3,5,Validation_Expert,0,Validation_Expert,4,0.9,0,1,0,0,2.8573749999999998,2.8573749999999998,0.0,0,0,0
32,10,3,1,Verification_Expert,0,Geography_Expert,4,0.9,0,0,0,0,2.7147499999999996,2.7147499999999996,0.0,0,0,0
33,6,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,2,0.9,1,1,1,0,2.66700625,2.66700625,0.0,0,0,0
34,10,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,4,0.9,1,1,1,0,2.7573749999999997,2.7573749999999997,0.0,0,0,0
35,10,3,5,MartialArts_Expert,2,NYC_Local_Expert,5,0.9,0,0,0,0,2.6718812499999998,2.6718812499999998,0.0,2,2,0
36,9,3,7,Chess_Expert,7,Chess_Expert,1,0.9,1,1,1,0,2.7573749999999997,2.7573749999999997,0.0,7,7,0
37,9,3,7,Reviews_Expert,3,Verification_Expert,2,0.9,0,0,0,0,2.6508876,2.6508876,0.0,3,3,0
38,8,3,6,Verification_Expert,3,Fitness_Expert,3,0.9,0,0,0,0,2.7598749999999996,2.7598749999999996,0.0,3,3,0
39,9,3,3,WomenInComputerScienceHistory_Expert,0,WomenInComputerScienceHistory_Expert,4,0.9,0,1,0,0,2.807375,2.807375,0.0,0,0,0
40,10,3,1,DataExtraction_Expert,1,DataExtraction_Expert,3,0.9,1,1,1,0,2.7145062499999995,2.7145062499999995,0.0,1,1,0
41,10,3,0,FinancialData_Expert,4,Verification_Expert,2,0.9,0,0,0,0,2.7316537499999995,2.7316537499999995,0.0,4,4,0
42,10,3,4,Verification_Expert,1,Verification_Expert,4,0.9,0,1,0,0,2.807375,2.807375,0.0,1,1,0
43,7,3,3,Culinary_Expert,0,AudioProcessing_Expert,4,0.9,0,0,0,0,2.8073749999999995,2.8073749999999995,0.0,0,0,0
44,10,3,3,Verification_Expert,0,OpenCV_Expert,3,0.9,0,0,0,0,2.66700625,2.66700625,0.0,0,0,0
45,10,3,8,Validation_Expert,0,Validation_Expert,5,0.9,0,1,0,0,2.5294425093749995,2.5294425093749995,0.0,0,0,0
46,6,3,1,BiblicalScholar_Expert,1,MiddleEasternHistory_Expert,3,0.9,1,0,0,0,2.7598749999999996,2.7598749999999996,0.0,1,1,0
47,6,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,3,0.9,1,1,1,0,2.8049999999999997,2.8049999999999997,0.0,0,0,0
48,10,3,1,DataVerification_Expert,0,MarioKart8Deluxe_Expert,4,0.9,0,0,0,0,2.755,2.755,0.0,0,0,0
49,10,3,0,PythonDebugging_Expert,0,,0,0.1,1,0,0,0,2.7350918906249997,2.7350918906249997,0.0,0,0,0
50,10,3,4,HistoricalWeatherData_Expert,6,Statistics_Expert,3,0.9,0,0,0,0,2.6350918906249996,2.6350918906249996,0.0,6,6,0
51,6,3,0,Excel_Expert,1,Computer_terminal,2,0.9,0,0,0,0,2.8073749999999995,2.8073749999999995,0.0,1,1,0
52,9,3,6,BenAndJerrysFlavors_Expert,0,WebServing_Expert,3,0.9,0,0,0,0,2.8025,2.8025,0.0,0,0,0
53,6,3,4,FilmCritic_Expert,1,JamesBondFilms_Expert,3,0.9,0,0,0,0,2.8499999999999996,2.8499999999999996,0.0,1,1,0
54,10,3,8,Research_Expert,4,Research_Expert,3,0.9,0,1,0,0,2.5811559374999997,2.5811559374999997,0.0,4,4,0
55,10,3,8,Corporate_Governance_Expert,0,Corporate_Governance_Expert,4,0.9,0,1,0,0,2.8499999999999996,2.8499999999999996,0.0,0,0,0
56,10,3,3,DataAnalysis_Expert,9,Financial_Expert,1,0.9,0,0,0,0,2.8525,2.8525,0.0,9,9,0
57,10,3,6,InformationVerification_Expert,5,Computer_terminal,3,0.9,0,0,0,0,2.6425710625,2.6425710625,0.0,5,5,0
58,7,3,1,Behavioral_Expert,1,Behavioral_Expert,3,0.9,1,1,1,0,2.95,2.95,0.0,1,1,0
59,10,3,1,VideoContentAnalysis_Expert,0,VideoContentAnalysis_Expert,1,0.9,0,1,0,0,2.5974460624999995,2.5974460624999995,0.0,0,0,0
60,7,3,2,Verification_Expert,3,Computer_terminal,1,0.9,0,0,0,0,2.8499999999999996,2.8499999999999996,0.0,3,3,0
61,7,3,0,Library_Database_Expert,3,Computer_terminal,2,0.9,0,0,0,0,2.78165375,2.78165375,0.0,3,3,0
62,10,3,5,Federico_Lauria_Expert,3,Federico_Lauria_Expert,5,0.9,0,1,0,0,2.5475618749999995,2.5475618749999995,0.0,3,3,0
63,10,3,8,DataVerification_Expert,2,WebServing_Expert,2,0.9,0,0,0,0,2.7904079999999998,2.7904079999999998,0.0,2,2,0
64,5,3,1,Verification_Expert,0,Verification_Expert,3,0.9,0,1,0,0,2.812,2.812,0.0,0,0,0
65,5,3,1,Verification_Expert,1,Verification_Expert,3,0.9,1,1,1,0,2.95,2.95,0.0,1,1,0
66,5,3,1,PublicationData_Expert,0,DataAnalysis_Expert,3,0.9,0,0,0,0,2.76450625,2.76450625,0.0,0,0,0
67,10,3,1,SpeciesSightingsData_Expert,1,SpeciesSightingsData_Expert,2,0.9,1,1,1,0,2.6108053187499998,2.6108053187499998,0.0,1,1,0
68,6,3,1,VideoContentAnalysis_Expert,0,,0,0.1,0,0,0,0,2.71700625,2.71700625,0.0,0,0,0
69,7,3,1,VideoAnalysis_Expert,1,Validation_Expert,5,0.9,1,0,0,0,2.8025,2.8025,0.0,1,1,0
70,10,3,0,PythonDebugging_Expert,2,PythonDebugging_Expert,2,0.9,0,1,0,0,2.6670062499999996,2.6670062499999996,0.0,2,2,0
71,8,3,6,Verification_Expert,1,Bioinformatics_Expert,4,0.9,0,0,0,0,2.5743812499999996,2.5743812499999996,0.0,1,1,0
72,10,3,2,Validation_Expert,8,DataExtraction_Expert,2,0.9,0,0,0,0,2.6900710624999995,2.6900710624999995,0.0,8,8,0
73,10,3,8,Verification_Expert,0,DataAnalysis_Expert,3,0.9,0,0,0,0,2.8499999999999996,2.8499999999999996,0.0,0,0,0
74,10,3,6,Geometry_Expert,0,Geometry_Expert,4,0.9,0,1,0,0,2.8525,2.8525,0.0,0,0,0
75,9,3,5,Verification_Expert,3,DataCollection_Expert,2,0.9,0,0,0,0,2.6925710625,2.6925710625,0.0,3,3,0
76,6,3,0,DataAnalysis_Expert,0,DataAnalysis_Expert,3,0.9,1,1,1,0,2.9025,2.9025,0.0,0,0,0
77,10,3,4,ModelEvaluation_Interpretation_Expert,6,ModelEvaluation_Interpretation_Expert,5,0.9,0,1,0,0,2.4456621874999995,2.4456621874999995,0.0,6,6,0
78,10,3,8,API_Expert,2,API_Expert,3,0.9,0,1,0,0,2.825425,2.825425,0.0,2,2,0
79,10,3,1,MilitaryHistory_Expert,0,Whitney_Collection_Expert,5,0.9,0,0,0,0,2.4619523124999994,2.4619523124999994,0.0,0,0,0
80,10,3,8,InformationExtraction_Expert,0,,0,0.1,0,0,0,0,2.607065561894609,2.607065561894609,0.0,0,0,0
81,10,3,1,WebDevelopment_Expert,0,Web_Design_Expert,2,0.9,0,0,0,0,2.662375,2.662375,0.0,0,0,0
82,10,3,4,ArtHistory_Expert,4,ArtHistory_Expert,3,0.9,1,1,1,0,2.4955109808,2.4955109808,0.0,4,4,0
83,10,3,0,ISBNCheckDigit_Expert,0,ISBNCheckDigit_Expert,1,0.9,1,1,1,0,2.7573749999999997,2.7573749999999997,0.0,0,0,0
84,10,3,3,WebServing_Expert,3,Validation_Expert,4,0.9,1,0,0,0,2.6737809374999997,2.6737809374999997,0.0,3,3,0
85,8,3,5,CorporateHistory_IPOs_MondayCom_Expert,5,CorporateHistory_IPOs_MondayCom_Expert,1,0.9,1,1,1,0,2.8024999999999998,2.8024999999999998,0.0,5,5,0
86,10,3,8,Blu-Ray_Expert,0,,0,0.1,0,0,0,0,2.83165375,2.83165375,0.0,0,0,0
87,7,3,3,Verification_Expert,0,WebServing_Expert,4,0.9,0,0,0,0,2.7400710624999998,2.7400710624999998,0.0,0,0,0
88,9,3,1,Music_Critic_Expert,2,DataVerification_Expert,3,0.9,0,0,0,0,2.6262809375,2.6262809375,0.0,2,2,0
89,8,3,4,Verification_Expert,4,Verification_Expert,2,0.9,1,1,1,0,2.6926567999999995,2.6926567999999995,0.0,4,4,0
90,8,3,4,Locomotive_Expert,2,Locomotive_Expert,2,0.9,0,1,0,0,2.755,2.755,0.0,2,2,0
91,10,3,5,MusicTheory_Expert,5,Verification_Expert,4,0.9,1,0,0,0,2.6925710625,2.6925710625,0.0,5,5,0
92,10,3,4,AlgorithmDesign_Expert,4,Computer_terminal,4,0.9,1,0,0,0,2.8525,2.8525,0.0,4,4,0
93,7,3,1,Data_Collection_Expert,0,Data_Collection_Expert,4,0.9,0,1,0,0,2.73415375,2.73415375,0.0,0,0,0
94,6,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,2,0.9,1,1,1,0,2.8525,2.8525,0.0,0,0,0
95,10,3,1,DataExtraction_Expert,6,,0,0.21999999999999997,0,0,0,0,2.6737809374999997,2.6737809374999997,0.0,6,6,0
96,8,3,2,Tickets_Pricing_Expert,3,Tickets_Pricing_Expert,3,0.9,0,1,0,0,2.681926,2.681926,0.0,3,3,0
97,10,3,7,Poetry_Expert,3,Poetry_Expert,3,0.9,0,1,0,0,2.66700625,2.66700625,0.0,3,3,0
98,7,3,0,JSON_Expert,0,,0,0.1,1,0,0,0,2.76450625,2.76450625,0.0,0,0,0
99,6,3,2,Polish_TV_Series_Expert,1,PolishLanguage_Expert,2,0.9,0,0,0,0,2.8025,2.8025,0.0,1,1,0
100,8,3,2,HawaiiRealEstate_Expert,2,HawaiiRealEstate_Expert,2,0.9,1,1,1,0,2.7145062499999995,2.7145062499999995,0.0,2,2,0
101,8,3,0,PythonDebugging_Expert,4,Verification_Expert,1,0.9,0,0,0,0,2.7598749999999996,2.7598749999999996,0.0,4,4,0
102,10,3,1,WaybackMachine_Expert,3,MenuAnalysis_Expert,3,0.9,0,0,0,0,2.7189,2.7189,0.0,3,3,0
103,7,3,1,Debugging_Expert,6,Verification_Expert,1,0.9,0,0,0,0,2.767375,2.767375,0.0,6,6,0
104,10,3,1,Data_Retrieval_Expert,2,Computer_terminal,1,0.9,0,0,0,0,2.6592041374999997,2.6592041374999997,0.0,2,2,0
105,10,3,5,WebServing_Expert,0,WebServing_Expert,3,0.9,0,1,0,0,2.75595,2.75595,0.0,0,0,0
106,10,3,2,Culinary_Awards_Expert,3,Ali_Khan_Shows_and_New_Mexican_Cuisine_Expert,3,0.9,0,0,0,0,2.6483372960937497,2.6483372960937497,0.0,3,3,0
107,9,3,0,DataAnalysis_Expert,0,DataAnalysis_Expert,3,0.9,1,1,1,0,2.728875,2.728875,0.0,0,0,0
108,6,3,1,Verification_Expert,2,Computer_terminal,1,0.9,0,0,0,0,2.8049999999999997,2.8049999999999997,0.0,2,2,0
109,10,3,6,Boggle_Board_Expert,4,Boggle_Board_Expert,2,0.9,0,1,0,0,2.8525,2.8525,0.0,4,4,0
110,10,3,5,Clinical_Trial_Data_Analysis_Expert,1,Clinical_Trial_Data_Analysis_Expert,4,0.9,0,1,0,0,2.76450625,2.76450625,0.0,1,1,0
111,10,3,9,Neurology_Expert,6,Computer_terminal,3,0.9,0,0,0,0,2.66700625,2.66700625,0.0,6,6,0
112,10,3,8,Vegan_Food_Expert,0,Food_Expert,2,0.9,0,0,0,0,2.5739102704,2.5739102704,0.0,0,0,0
113,10,3,2,WikipediaHistory_Expert,0,WikipediaHistory_Expert,4,0.9,0,1,0,0,2.5953296999999997,2.5953296999999997,0.0,0,0,0
114,9,3,5,DataVerification_Expert,4,Fashion_Vogue_Expert,3,0.9,0,0,0,0,2.66700625,2.66700625,0.0,4,4,0
115,9,3,3,DataVerification_Expert,1,DataVerification_Expert,6,0.9,0,1,0,0,2.7075,2.7075,0.0,1,1,0
116,10,3,1,GIS_DataAnalysis_Expert,0,AquaticEcosystems_InvasiveSpecies_Expert,5,0.9,0,0,0,0,2.66700625,2.66700625,0.0,0,0,0
117,10,3,7,DataAnalysis_Expert,7,DataAnalysis_Expert,2,0.9,1,1,1,0,2.807375,2.807375,0.0,7,7,0
118,10,3,0,Debugging_Problem_Solving_Expert,0,Debugging_Problem_Solving_Expert,3,0.9,1,1,1,0,2.6847499999999997,2.6847499999999997,0.0,0,0,0
119,6,3,1,Verification_Expert,1,Verification_Expert,2,0.9,1,1,1,0,3.0,3.0,0.0,1,1,0
120,10,3,2,Movie_Expert,2,Movie_Expert,2,0.9,1,1,1,0,2.8024999999999998,2.8024999999999998,0.0,2,2,0
121,10,3,3,Church_Historian_Expert,1,Art_Historian_Expert,3,0.9,0,0,0,0,2.62188125,2.62188125,0.0,1,1,0
122,10,3,4,MerriamWebsterWordOfTheDay_Historian_Expert,8,Verification_Expert,1,0.9,0,0,0,0,2.73415375,2.73415375,0.0,8,8,0
123,7,3,2,Research_Expert,0,Literature_Expert,4,0.9,0,0,0,0,2.662375,2.662375,0.0,0,0,0
124,5,3,1,GameTheory_Expert,1,VerificationExpert,3,0.9,1,0,0,0,2.7598749999999996,2.7598749999999996,0.0,1,1,0
125,10,3,8,WebServing_Expert,0,WebServing_Expert,7,0.9,0,1,0,0,2.6492059374999997,2.6492059374999997,0.0,0,0,0
