trace_id,T,K,gt_step,gt_agent,pred_step,pred_agent,blame_set_size,theta_bar_max,step_hit,agent_hit,joint_hit,omd_converged,init_V_final,final_V_final,theta_drift_linf,init_argmax,final_argmax,omd_changed_pred
19,10,3,5,Validation_Expert,0,AlgorithmDesign_Expert,3,0.9,0,0,0,1,2.3661000000000003,2.3661000000000003,0.0,0,0,0
20,10,3,4,Statistics_Expert,0,Statistics_Expert,4,0.9,0,1,0,1,2.2851000000000004,2.2851000000000004,0.0,0,0,0
21,10,3,1,Statistics_Expert,3,Verification_Expert,1,0.8207114866950509,0,0,0,0,2.52,2.52,0.07928851330494913,3,3,0
22,9,3,3,Verification_Expert,1,Computer_terminal,6,0.9,0,0,0,0,2.52,2.52,0.04650934298981125,1,1,0
23,6,3,1,Cubing_Expert,1,Cubing_Expert,2,0.9,1,1,1,1,2.62,2.62,0.0,1,1,0
24,10,3,3,DataAnalysis_Expert,5,Verification_Expert,2,0.9,0,0,0,0,2.436417,2.44945392631719,0.09060887223914538,5,5,0
25,7,3,2,Verification_Expert,1,AnalyticalReasoning_Expert,2,0.9,0,0,0,1,2.539,2.539,0.0,1,1,0
26,10,3,5,Validation_Expert,0,Computer_terminal,3,0.9,0,0,0,0,2.4561,2.4561,0.05018736018045421,0,0,0
27,6,3,0,Lyrics_Expert,1,MusicHistorian_Expert,3,0.9,0,0,0,0,2.52,2.52,0.04650934298981125,1,1,0
28,10,3,1,Filmography_Expert,1,IMDB_Ratings_Expert,5,0.9,1,0,0,1,2.439,2.439,0.0,1,1,0
29,7,3,1,Verification_Expert,3,Verification_Expert,3,0.8934367709752661,0,1,0,0,2.31984,2.2680000000000002,0.06799010891576229,1,3,1
30,6,3,1,Mesopotamian_Number_Systems_Expert,4,Mesopotamian_Number_Systems_Expert,4,0.9556226353914422,0,1,0,0,2.584,2.539,0.05562263539144219,1,4,1
31,10,3,5,Validation_Expert,0,Validation_Expert,4,0.9,0,1,0,0,2.729,2.349,0.10381873091577942,0,0,0
32,10,3,1,Verification_Expert,0,Geography_Expert,4,0.9,0,0,0,1,2.458,2.458,0.0,0,0,0
33,6,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,2,0.9,1,1,1,1,2.3661000000000003,2.3661000000000003,0.0,0,0,0
34,10,3,0,PythonDebugging_Expert,2,Verification_Expert,4,0.9,0,0,0,0,2.529,2.529,0.09060887223900382,0,2,1
35,10,3,5,MartialArts_Expert,2,NYC_Local_Expert,5,0.9,0,0,0,1,2.3851000000000004,2.3851000000000004,0.0,2,2,0
36,9,3,7,Chess_Expert,7,Chess_Expert,1,0.9,1,1,1,0,2.529,2.529,0.05018736018036651,7,7,0
37,9,3,7,Reviews_Expert,7,Reviews_Expert,2,0.9,1,1,1,0,2.3888448,2.3423012323564025,0.06259034106708952,3,7,1
38,8,3,6,Verification_Expert,3,Fitness_Expert,3,0.9,0,0,0,1,2.539,2.539,0.0,3,3,0
39,9,3,3,WomenInComputerScienceHistory_Expert,0,WomenInComputerScienceHistory_Expert,4,0.9,0,1,0,1,2.629,2.629,0.0,0,0,0
40,10,3,1,DataExtraction_Expert,1,DataExtraction_Expert,3,0.9,1,1,1,0,2.4561,2.4561,0.09060887223928982,1,1,0
41,10,3,0,FinancialData_Expert,8,FinancialData_Expert,2,0.9681427095165641,0,1,0,0,2.50713,2.4574539647624247,0.06814270951656409,4,8,1
42,10,3,4,Verification_Expert,1,Verification_Expert,4,0.9,0,1,0,1,2.629,2.629,0.0,1,1,0
43,7,3,3,Culinary_Expert,0,AudioProcessing_Expert,4,0.9,0,0,0,1,2.629,2.629,0.0,0,0,0
44,10,3,3,Verification_Expert,0,OpenCV_Expert,3,0.9,0,0,0,1,2.3661000000000003,2.3661000000000003,0.0,0,0,0
45,10,3,8,Validation_Expert,0,Validation_Expert,5,0.9,0,1,0,0,2.1747753000000003,2.1186268351486803,0.07939580008912117,0,0,0
46,6,3,1,BiblicalScholar_Expert,1,MiddleEasternHistory_Expert,3,0.9,1,0,0,1,2.539,2.539,0.0,1,1,0
47,6,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,3,0.9,1,1,1,1,2.62,2.62,0.0,0,0,0
48,10,3,1,DataVerification_Expert,0,MarioKart8Deluxe_Expert,4,0.9,0,0,0,0,2.52,2.52,0.04650934298981125,0,0,0
49,10,3,0,PythonDebugging_Expert,0,,0,0.1,1,0,0,0,2.531441,2.531441,0.05399258389951349,0,0,0
50,10,3,4,HistoricalWeatherData_Expert,9,HistoricalWeatherData_Expert,3,0.9517075433677021,0,1,0,0,2.40486895,2.3782969,0.05170754336770211,6,9,1
51,6,3,0,Excel_Expert,1,Computer_terminal,2,0.9,0,0,0,1,2.629,2.629,0.0,1,1,0
52,9,3,6,BenAndJerrysFlavors_Expert,3,WebServing_Expert,3,0.9,0,0,0,0,2.61,2.61,0.09060887223900382,0,3,1
53,6,3,4,FilmCritic_Expert,4,JamesBondFilms_Expert,3,0.9,1,0,0,0,2.7,2.7,0.09060887223900382,1,4,1
54,10,3,8,Research_Expert,4,Research_Expert,3,0.9,0,1,0,1,2.2194900000000004,2.2194900000000004,0.0,4,4,0
55,10,3,8,Corporate_Governance_Expert,4,Corporate_Governance_Expert,4,0.9,0,1,0,0,2.7,2.7,0.09060887223900382,0,4,1
56,10,3,3,DataAnalysis_Expert,9,Financial_Expert,1,0.9,0,0,0,1,2.71,2.71,0.0,9,9,0
57,10,3,6,InformationVerification_Expert,5,Computer_terminal,3,0.9,0,0,0,0,2.346417,2.3394076444186735,0.03432321203799127,5,5,0
58,7,3,1,Behavioral_Expert,1,Behavioral_Expert,3,0.9,1,1,1,0,2.9,2.9,0.05399258389951349,1,1,0
59,10,3,1,VideoContentAnalysis_Expert,0,VideoContentAnalysis_Expert,1,0.9,0,1,0,0,2.2654170000000002,2.256735410150877,0.03432321203780564,0,0,0
60,7,3,2,Verification_Expert,3,Computer_terminal,1,0.9,0,0,0,0,2.7,2.7,0.05018736018036651,3,3,0
61,7,3,0,Library_Database_Expert,3,Computer_terminal,2,0.9,0,0,0,0,2.6071299999999997,2.601223198776212,0.032519921172667665,3,3,0
62,10,3,5,Federico_Lauria_Expert,3,Federico_Lauria_Expert,5,0.9,0,1,0,1,2.1809800000000004,2.1809800000000004,0.0,3,3,0
63,10,3,8,DataVerification_Expert,2,WebServing_Expert,2,0.9,0,0,0,0,2.6542719999999997,2.649892908490215,0.02830621324068963,2,2,0
64,5,3,1,Verification_Expert,1,Verification_Expert,3,0.9,1,1,1,1,2.664,2.439,0.899999,0,1,1
65,5,3,1,Verification_Expert,1,Verification_Expert,3,0.9,1,1,1,0,2.9,2.9,0.05399258389951349,1,1,0
66,5,3,1,PublicationData_Expert,0,DataAnalysis_Expert,3,0.9,0,0,0,1,2.5561000000000003,2.5561000000000003,0.0,0,0,0
67,10,3,1,SpeciesSightingsData_Expert,1,SpeciesSightingsData_Expert,2,0.9,1,1,1,0,2.3208291,2.273967925044215,0.06269611815041184,1,1,0
68,6,3,1,VideoContentAnalysis_Expert,0,,0,0.1,0,0,0,1,2.4661,2.4661,0.0,0,0,0
69,7,3,1,VideoAnalysis_Expert,1,Validation_Expert,5,0.9,1,0,0,0,2.61,2.61,0.09060887223900382,1,1,0
70,10,3,0,PythonDebugging_Expert,2,PythonDebugging_Expert,2,0.9,0,1,0,1,2.3661000000000003,2.3661000000000003,0.0,2,2,0
71,8,3,6,Verification_Expert,2,Bioinformatics_Expert,4,0.9571639477840573,0,0,0,1,2.2486500000000005,2.2122,0.05716394778405731,1,2,1
72,10,3,2,Validation_Expert,8,DataExtraction_Expert,2,0.9,0,0,0,0,2.436417,2.4494539263171595,0.050187360180408265,8,8,0
73,10,3,8,Verification_Expert,0,DataAnalysis_Expert,3,0.9,0,0,0,0,2.7,2.7,0.09060887223900382,0,0,0
74,10,3,6,Geometry_Expert,0,Geometry_Expert,4,0.9,0,1,0,1,2.71,2.71,0.0,0,0,0
75,9,3,5,Verification_Expert,3,DataCollection_Expert,2,0.9,0,0,0,0,2.4605596,2.441867456897923,0.03828348145696195,3,3,0
76,6,3,0,DataAnalysis_Expert,0,DataAnalysis_Expert,3,0.9,1,1,1,0,2.81,2.43,0.10381873091577942,0,0,0
77,10,3,4,ModelEvaluation_Interpretation_Expert,6,ModelEvaluation_Interpretation_Expert,5,0.9,0,1,0,1,1.9755900000000004,1.9755900000000004,0.0,6,6,0
78,10,3,8,API_Expert,2,API_Expert,3,0.9,0,1,0,0,2.6856999999999998,2.629,0.0720590472958742,2,2,0
79,10,3,1,MilitaryHistory_Expert,0,Whitney_Collection_Expert,5,0.9,0,0,0,1,2.0356596000000002,1.9755900000000004,0.0916244898069849,0,0,0
80,10,3,8,InformationExtraction_Expert,8,,0,0.13678346305912875,1,0,0,0,2.35002955321,2.330111875143067,0.036783463059128746,0,8,1
81,10,3,1,WebDevelopment_Expert,6,Web_Design_Expert,2,0.9517723178581398,0,0,0,0,2.3985,2.358,0.05177231785813974,0,6,1
82,10,3,4,ArtHistory_Expert,8,Computer_terminal,3,0.959800622423557,0,0,0,0,2.1315685248000005,2.0286805386445987,0.05980062242355699,4,8,1
83,10,3,0,ISBNCheckDigit_Expert,0,ISBNCheckDigit_Expert,1,0.9,1,1,1,0,2.529,2.529,0.05018736018036651,0,0,0
84,10,3,3,WebServing_Expert,3,Validation_Expert,4,0.9,1,0,0,0,2.4609655,2.431441,0.055556136662816356,3,3,0
85,8,3,5,CorporateHistory_IPOs_MondayCom_Expert,5,CorporateHistory_IPOs_MondayCom_Expert,1,0.9,1,1,1,0,2.6100000000000003,2.6100000000000003,0.05018736018036651,5,5,0
86,10,3,8,Blu-Ray_Expert,6,,0,0.12227720352126749,0,0,0,0,2.7071300000000003,2.723370081367004,0.05399258389957435,0,6,1
87,7,3,3,Verification_Expert,0,WebServing_Expert,4,0.9,0,0,0,0,2.536417,2.528539287053649,0.03337906944217503,0,0,0
88,9,3,1,Music_Critic_Expert,2,DataVerification_Expert,3,0.9,0,0,0,1,2.3004900000000004,2.3004900000000004,0.0,2,2,0
89,8,3,4,Verification_Expert,5,Computer_terminal,2,0.9,0,0,0,0,2.4818464000000002,2.4666428675153753,0.03947302048069212,4,5,1
90,8,3,4,Locomotive_Expert,4,Locomotive_Expert,2,0.9,1,1,1,0,2.52,2.52,0.07928851330494913,2,4,1
91,10,3,5,MusicTheory_Expert,5,Verification_Expert,4,0.9,1,0,0,0,2.4464170000000003,2.430235610340687,0.041301109404790454,5,5,0
92,10,3,4,AlgorithmDesign_Expert,4,Computer_terminal,4,0.9,1,0,0,1,2.71,2.71,0.0,4,4,0
93,7,3,1,Data_Collection_Expert,0,Data_Collection_Expert,4,0.9,0,1,0,1,2.51713,2.439,0.10248943209308126,0,0,0
94,6,3,0,PythonDebugging_Expert,0,PythonDebugging_Expert,2,0.9,1,1,1,1,2.71,2.71,0.0,0,0,0
95,10,3,1,DataExtraction_Expert,6,,0,0.21999999999999997,0,0,0,0,2.423295,2.4363319263171768,0.050187360180408265,6,6,0
96,8,3,2,Tickets_Pricing_Expert,7,Verification_Expert,3,0.9641680060744954,0,0,0,0,2.429856,2.3904900000000002,0.09060887223917857,3,7,1
97,10,3,7,Poetry_Expert,3,Poetry_Expert,3,0.9,0,1,0,1,2.3661000000000003,2.3661000000000003,0.0,3,3,0
98,7,3,0,JSON_Expert,0,,0,0.1,1,0,0,1,2.5561000000000003,2.5561000000000003,0.0,0,0,0
99,6,3,2,Polish_TV_Series_Expert,1,PolishLanguage_Expert,2,0.8093911277609962,0,0,0,0,2.61,2.61,0.09060887223900382,1,1,0
100,8,3,2,HawaiiRealEstate_Expert,2,HawaiiRealEstate_Expert,2,0.9,1,1,1,0,2.4561,2.4561,0.05018736018045421,2,2,0
101,8,3,0,PythonDebugging_Expert,4,Verification_Expert,1,0.9,0,0,0,1,2.539,2.539,0.0,4,4,0
102,10,3,1,WaybackMachine_Expert,3,MenuAnalysis_Expert,3,0.9,0,0,0,0,2.4876,2.486551451591226,0.011650537875263017,3,3,0
103,7,3,1,Debugging_Expert,6,Verification_Expert,1,0.9,0,0,0,0,2.589,2.577085738461111,0.01214718091523019,6,6,0
104,10,3,1,Data_Retrieval_Expert,2,Computer_terminal,1,0.9,0,0,0,0,2.3959161,2.392439126567763,0.024335569112847025,2,2,0
105,10,3,5,WebServing_Expert,0,WebServing_Expert,3,0.9,0,1,0,1,2.5667999999999997,2.4931520268943124,0.11018585420349836,0,0,0
106,10,3,2,Culinary_Awards_Expert,3,Ali_Khan_Shows_and_New_Mexican_Cuisine_Expert,3,0.9,0,0,0,1,2.3782969,2.3782969,0.0,3,3,0
107,9,3,0,DataAnalysis_Expert,0,DataAnalysis_Expert,3,0.9,1,1,1,1,2.502,2.497929127046816,0.004523192170204873,0,0,0
108,6,3,1,Verification_Expert,2,Computer_terminal,1,0.9,0,0,0,1,2.62,2.62,0.0,2,2,0
109,10,3,6,Boggle_Board_Expert,4,Boggle_Board_Expert,2,0.9,0,1,0,1,2.71,2.71,0.0,4,4,0
110,10,3,5,Clinical_Trial_Data_Analysis_Expert,1,Clinical_Trial_Data_Analysis_Expert,4,0.9,0,1,0,1,2.5561000000000003,2.5561000000000003,0.0,1,1,0
111,10,3,9,Neurology_Expert,6,Computer_terminal,3,0.9,0,0,0,1,2.3661000000000003,2.3661000000000003,0.0,6,6,0
112,10,3,8,Vegan_Food_Expert,9,Verification_Expert,2,0.8718443720264392,0,0,0,0,2.3169707136,2.179389729719117,0.06108634652947398,0,9,1
113,10,3,2,WikipediaHistory_Expert,0,WikipediaHistory_Expert,4,0.9,0,1,0,0,2.2768704,2.265821739348076,0.04511682571371478,0,0,0
114,9,3,5,DataVerification_Expert,4,Fashion_Vogue_Expert,3,0.9,0,0,0,1,2.3661000000000003,2.3661000000000003,0.0,4,4,0
115,9,3,3,DataVerification_Expert,2,DataVerification_Expert,6,0.9,0,1,0,0,2.43,2.43,0.07928851330522146,1,2,1
116,10,3,1,GIS_DataAnalysis_Expert,0,AquaticEcosystems_InvasiveSpecies_Expert,5,0.9,0,0,0,1,2.3661000000000003,2.3661000000000003,0.0,0,0,0
117,10,3,7,DataAnalysis_Expert,7,DataAnalysis_Expert,2,0.9,1,1,1,1,2.629,2.629,0.0,7,7,0
118,10,3,0,Debugging_Problem_Solving_Expert,0,Debugging_Problem_Solving_Expert,3,0.9,1,1,1,0,2.428,2.4094049755398945,0.01859502446010554,0,0,0
119,6,3,1,Verification_Expert,1,Verification_Expert,2,0.9,1,1,1,1,3.0,3.0,0.0,1,1,0
120,10,3,2,Movie_Expert,2,Movie_Expert,2,0.9,1,1,1,0,2.6100000000000003,2.6100000000000003,0.05018736018036651,2,2,0
121,10,3,3,Church_Historian_Expert,1,Art_Historian_Expert,3,0.9,0,0,0,1,2.2851,2.2851,0.0,1,1,0
122,10,3,4,MerriamWebsterWordOfTheDay_Historian_Expert,8,Verification_Expert,1,0.9,0,0,0,0,2.51713,2.5074369802781553,0.032519921172667665,8,8,0
123,7,3,2,Research_Expert,3,Literature_Expert,4,0.9,0,0,0,0,2.349,2.349,0.07928851330522146,0,3,1
124,5,3,1,GameTheory_Expert,1,VerificationExpert,3,0.9,1,0,0,1,2.539,2.539,0.0,1,1,0
125,10,3,8,WebServing_Expert,0,WebServing_Expert,7,0.9,0,1,0,1,2.3761900000000002,2.3004900000000004,0.11679290577217327,0,0,0
